,name,playtime_forever_count,playtime_forever_mean,playtime_forever_median,playtime_forever_max,playtime_forever_min,playtime_forever_std,playtime_forever_cv,playtime_forever,price,genres,developers,publishers,categories,release_date
11197,FirstClassTrouble,2,0.0,0.0,0,0,0.0,,0,3,['Indie'],['InvisibleWalls'],['VersusEvil'],"['Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards']","Nov1,2021"
11199,FishTycoon2:VirtualAquarium,1,2731.0,2731.0,2731,2731,,,2731,0,['Simulation'],['LastDayOfWork'],['LastDayOfWork'],"['Single-player', 'In-AppPurchases']","May17,2018"
11200,Fishing:BarentsSea,1,2440.0,2440.0,2440,2440,,,2440,24,['Simulation'],['MiscGames'],['MiscGames'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","Feb7,2018"
11201,FishingPlanet,12,3678.75,46.5,24356,0,7520.9964780424725,2.0444434870655717,0,0,"['MassivelyMultiplayer', 'Simulation', 'Sports', 'FreetoPlay']",['FishingPlanetLLC'],['FishingPlanetLLC'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Fullcontrollersupport', 'RemotePlayonTV']","Aug28,2017"
11213,FistfulofFrags,3,1501.3333333333333,23.0,4481,0,2580.4926532221193,1.7188006127145556,0,0,"['Action', 'FreetoPlay', 'Indie']",['FistfulofFragsTeam'],['FistfulofFragsTeam'],"['Multi-player', 'PvP', 'OnlinePvP', 'LANPvP', 'Co-op', 'OnlineCo-op', 'LANCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamWorkshop', 'Stats', 'SteamLeaderboards', 'Includesleveleditor', 'IncludesSourceSDK', 'RemotePlayTogether']","May9,2014"
11216,FiveElements,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11217,FiveNightsatFreddy's,1,0.0,0.0,0,0,,,0,4,"['Indie', 'Simulation']",['ScottCawthon'],['ScottCawthon'],"['Single-player', 'FamilySharing']","Aug19,2014"
11218,FiveNightsatFreddy's2,1,0.0,0.0,0,0,,,0,7,['Indie'],['ScottCawthon'],['ScottCawthon'],"['Single-player', 'FamilySharing']","Nov10,2014"
11219,FiveNightsatFreddy's4,1,0.0,0.0,0,0,,,0,7,"['Action', 'Indie', 'Strategy']",['ScottCawthon'],['ScottCawthon'],"['Single-player', 'FamilySharing']","Jul23,2015"
11220,Flashback,1,0.0,0.0,0,0,,,0,9,"['Action', 'Adventure']",['PaulCuisset'],['Microids'],"['Single-player', 'SteamAchievements', 'PartialControllerSupport', 'FamilySharing']","Feb28,2019"
11221,FlatOut2,1,0.0,0.0,0,0,,,0,7,['Racing'],['BugbearEntertainment'],['StrategyFirst'],"['Single-player', 'FamilySharing']","Dec21,2006"
11222,FlatOut:UltimateCarnageCollector'sEdition,2,245.5,245.5,491,0,347.18942956259485,1.4142135623730951,0,7,['Racing'],"['BugbearEntertainment', 'ZOOMPlatformMedia', 'JordanFreemanGroup']",['StrategyFirst'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'FamilySharing']","Aug26,2008"
11224,FlightSimWorld,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11225,FlySimulator,1,0.0,0.0,0,0,,,0,2,"['Action', 'Indie', 'Simulation']",['HFMGames'],['HFMGames'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'SteamAchievements', 'FamilySharing']","Jul16,2017"
11226,FootballManager2009,1,15712.0,15712.0,15712,15712,,,15712,0,Unknown,Unknown,Unknown,Unknown,Unknown
11227,FootballManager2010,3,31651.666666666668,40607.0,41850,12498,16599.200954664455,0.5244337092727436,41850,0,Unknown,Unknown,Unknown,Unknown,Unknown
11230,FootballManager2011,2,49725.0,49725.0,82526,16924,46387.61905939989,0.9328832390025116,82526,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'FamilySharing']",Unknown
11232,FootballManager2012,3,32550.666666666668,29130.0,63404,5118,29293.17615645892,0.8999255362857572,5118,0,Unknown,Unknown,Unknown,Unknown,Unknown
11235,FootballManager2013,4,42663.5,20035.5,123583,7000,54311.852583022795,1.2730285275006221,123583,0,Unknown,Unknown,Unknown,Unknown,Unknown
11239,FootballManager2014,2,14797.0,14797.0,15663,13931,1224.7089450151004,0.08276738156485101,13931,0,Unknown,Unknown,Unknown,Unknown,Unknown
11241,FootballManager2015,9,36033.88888888889,20341.0,92280,2741,31963.734127306077,0.8870464752185587,11853,0,Unknown,Unknown,Unknown,Unknown,Unknown
11250,FootballManager2016,4,8046.75,7360.5,17466,0,7478.9626453138535,0.9294389219640046,17466,0,Unknown,Unknown,Unknown,Unknown,Unknown
11254,FootballManager2017,12,26558.25,16787.5,134705,0,36645.29639202132,1.379808398219812,134705,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonTablet', 'FamilySharing']","Nov3,2016"
11266,FootballManager2018,9,28253.555555555555,26084.0,66956,3444,18241.742653260346,0.6456441426421969,66956,0,Unknown,Unknown,Unknown,Unknown,Unknown
11275,FootballManager2019,14,35716.28571428572,36077.0,115512,4154,26233.66158327758,0.734501392253806,115512,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonTablet', 'FamilySharing']","Nov2,2018"
11289,FootballManager2019Touch,4,10549.25,5828.5,30540,0,14415.62285334907,1.3665068941724834,30540,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'FamilySharing']","Nov2,2018"
11293,FootballManager2020,21,37160.71428571428,31932.0,106213,3564,27920.131710188718,0.7513346351612534,106213,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'FamilySharing']","Nov19,2019"
11314,FootballManager2020Touch,3,5014.666666666667,54.0,14990,0,8638.934270691803,1.7227335025309365,14990,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'FamilySharing']","Nov19,2019"
11317,FootballManager2021,18,33622.444444444445,35031.0,71397,4867,20910.19024366215,0.6219116601772604,45550,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamCloud', 'FamilySharing']","Nov24,2020"
11335,FootballManager2022,19,36647.94736842105,29161.0,83201,1087,24255.047491819292,0.6618391815504373,56924,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamCloud', 'FamilySharing']","Nov9,2021"
11354,FootballManager2023,26,43156.192307692305,27780.0,137599,0,37778.17216649766,0.875382422460935,117063,0,"['Simulation', 'Sports']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamCloud', 'FamilySharing']","Nov8,2022"
11380,FootballManager2024,11,31408.909090909092,18366.0,80457,6463,26659.668473011985,0.8487932005485758,13455,35,"['Simulation', 'Sports', 'Strategy']",['SportsInteractive'],['SEGA'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamCloud', 'FamilySharing']","Nov6,2023"
11391,FootballManagerTouch2017,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11392,FootballManagerTouch2018,1,8448.0,8448.0,8448,8448,,,8448,0,Unknown,Unknown,Unknown,Unknown,Unknown
11393,ForHonor,22,22294.636363636364,10101.0,101677,0,30395.051186391785,1.3633346913864715,101677,29,['Action'],"['UbisoftMontreal', 'UbisoftQuebec', 'UbisoftToronto', 'BlueByte']",['Ubisoft'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamTradingCards', 'In-AppPurchases', 'PartialControllerSupport']","Mar14,2024"
11415,ForHonor-PublicTest,5,0.0,0.0,0,0,0.0,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11420,ForTheKing,3,1651.0,0.0,4953,0,2859.6158832962165,1.7320508075688774,4953,19,"['Adventure', 'Indie', 'RPG', 'Strategy']",['IronOakGames'],['CurveGames'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Apr19,2018"
11423,ForestFortress,1,0.0,0.0,0,0,,,0,2,"['Adventure', 'Casual', 'Indie']",['FlamingFirefly'],['FlamingFirefly'],"['Single-player', 'SteamTradingCards', 'FamilySharing']","Apr4,2018"
11424,ForsakenWorld,1,7625.0,7625.0,7625,7625,,,7625,0,Unknown,Unknown,Unknown,Unknown,Unknown
11425,Fortune'sTavern-TheFantasyTavernSimulator!,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11426,ForzaHorizon4,9,5509.111111111111,5651.0,12397,1531,3168.6347787511127,0.575162619675689,5722,57,['Racing'],['PlaygroundGames'],['XboxGameStudios'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","9Mar,2021"
11435,ForzaHorizon5,18,7044.055555555556,2660.0,28700,66,8213.184275170532,1.1659738073321837,1611,57,"['Action', 'Adventure', 'Racing', 'Simulation', 'Sports']",['PlaygroundGames'],['XboxGameStudios'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'HDRavailable', 'FamilySharing']","8Nov,2021"
11453,Foxhole,8,31951.5,22127.5,119565,0,38585.93426181544,1.207640776233211,119565,29,"['Action', 'Indie', 'MassivelyMultiplayer', 'RPG', 'Strategy']",['SiegeCamp'],['SiegeCamp'],"['Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'ValveAnti-Cheatenabled', 'FamilySharing']","Sep28,2022"
11461,FranchiseHockeyManager8,1,11918.0,11918.0,11918,11918,,,11918,19,"['Simulation', 'Sports', 'Strategy']","['OutoftheParkDevelopments', 'MinosGames']",['OutoftheParkDevelopments'],"['Single-player', 'SteamAchievements', 'SteamWorkshop', 'FamilySharing']","Oct26,2021"
11462,FreeStyle2:StreetBasketball,12,3958.25,3826.0,10134,0,3689.7118420376314,0.9321573528800938,10134,0,"['Action', 'Casual', 'MassivelyMultiplayer', 'Sports', 'FreetoPlay']",['JOYCITY'],['JOYCITY'],"['Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamTradingCards', 'PartialControllerSupport']","Apr1,2015"
11474,FreeStyleFootball,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11475,FreetoPlay,2,0.0,0.0,0,0,0.0,,0,0,[],['Valve'],['Valve'],"['Fullcontrollersupport', 'NativeSteamControllerSupport', 'SteamAchievements', 'Captionsavailable']","Mar19,2014"
11477,Fridaythe13th:TheGame,6,5839.0,814.0,31674,0,12676.732891403843,2.171045194623025,0,0,['Action'],['IllFonic'],['GunMedia'],"['Multi-player', 'SteamAchievements', 'Fullcontrollersupport', 'Stats', 'SteamLeaderboards', 'RemotePlayonTV', 'FamilySharing']","May25,2017"
11483,FromTheDepths,1,28034.0,28034.0,28034,28034,,,28034,24,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",['BrilliantSkiesLtd.'],['BrilliantSkiesLtd.'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamTradingCards', 'Captionsavailable', 'SteamWorkshop', 'PartialControllerSupport', 'SteamLeaderboards', 'Includesleveleditor', 'FamilySharing']","Nov6,2020"
11484,FrontMissionEvolved,1,0.0,0.0,0,0,,,0,9,['Action'],['DoubleHelixGames'],['SquareEnix'],"['Single-player', 'Multi-player', 'SteamAchievements', 'PartialControllerSupport', 'SteamLeaderboards', 'FamilySharing']","Sep28,2010"
11485,Furi,1,41466.0,41466.0,41466,41466,,,41466,19,"['Action', 'Indie']",['TheGameBakers'],['TheGameBakers'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamLeaderboards', 'RemotePlayonTV', 'FamilySharing']","Jul5,2016"
11486,FurryFeet,1,39962.0,39962.0,39962,39962,,,39962,1,"['Casual', 'Indie']",['bhungry'],['bhungry'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'FamilySharing']","Aug10,2021"
11487,FuryUnleashed,1,0.0,0.0,0,0,,,0,19,"['Action', 'Adventure', 'Indie', 'RPG']",['AwesomeGamesStudio'],['AwesomeGamesStudio'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","May8,2020"
11488,GNOG,1,0.0,0.0,0,0,,,0,7,"['Adventure', 'Casual', 'Indie']",['KO_OP'],['KO_OP'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'TrackedControllerSupport', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","Jul17,2018"
11489,GOATOFDUTY,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11490,GODEATER2RageBurst,1,11963.0,11963.0,11963,11963,,,11963,49,"['Action', 'RPG']","['BANDAINAMCOStudio', 'SHIFT', 'QLOC']",['BANDAINAMCOEntertainment'],"['Single-player', 'Multi-player', 'Co-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'SteamLeaderboards', 'FamilySharing']","Aug29,2016"
11491,GODEATERRESURRECTION,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
11492,GRID,1,9879.0,9879.0,9879,9879,,,9879,0,Unknown,Unknown,Unknown,Unknown,Unknown
11493,GRID2,6,1715.1666666666667,245.5,6229,0,2613.1131943845576,1.5235331033240058,0,0,"['Racing', 'Sports']",['CodemastersRacing'],['Codemasters'],"['Single-player', 'Multi-player', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'ValveAnti-Cheatenabled', 'SteamLeaderboards', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']",Unknown
11499,GRIDAutosport,1,0.0,0.0,0,0,,,0,0,"['Racing', 'Sports']","['CodemastersRacing', 'FeralInteractive(Mac)', 'FeralInteractive(Linux)']","['Codemasters', 'FeralInteractive(Mac)', 'FeralInteractive(Linux)']","['Single-player', 'Multi-player', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'ValveAnti-Cheatenabled', 'SteamLeaderboards', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Jun26,2014"
11500,GRIS,1,0.0,0.0,0,0,,,0,2,"['Adventure', 'Indie']",['NomadaStudio'],['DevolverDigital'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'FamilySharing']","Dec13,2018"
11501,GROUNDBRANCH,1,5586.0,5586.0,5586,5586,,,5586,29,"['Action', 'Indie', 'Simulation', 'EarlyAccess']",['BlackFootStudios'],['MicroProseSoftware'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'PartialControllerSupport', 'FamilySharing']","Aug14,2018"
11502,GTFO,5,12529.2,10880.0,23286,267,8795.239035978499,0.7019792992352663,267,32,['Action'],['10Chambers'],['10Chambers'],"['Multi-player', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamTradingCards', 'PartialControllerSupport', 'FamilySharing']","9Dec,2021"
11507,GTGDS1MoreThanAGamer,1,8544.0,8544.0,8544,8544,,,8544,12,"['Education', 'SoftwareTraining']",['GTGD'],['GTGD'],['Single-player'],"Feb13,2014"
11508,GUILTYGEAR-STRIVE-,33,25718.333333333332,17562.0,84049,3809,21565.489328535226,0.8385259281395332,46580,39,['Action'],['ArcSystemWorks'],['ArcSystemWorks'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'RemotePlayTogether', 'FamilySharing']","Jun11,2021"
11541,GUILTYGEARXXACCENTCOREPLUSR,3,24995.666666666668,11612.0,53031,10344,24287.587206911547,0.9716719114077725,11612,14,['Action'],['ArcSystemWorks'],['ArcSystemWorks'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayTogether', 'FamilySharing']","May26,2015"
11544,GUILTYGEARXrdREV2,2,16583.5,16583.5,17187,15980,853.4778848921628,0.05146548586801115,17187,29,['Action'],['ArcSystemWorks'],['ArcSystemWorks'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Dec14,2016"
11546,GUNDAMEVOLUTION,3,9111.0,8452.0,16859,2022,7440.420216627553,0.8166414462328562,2022,0,"['Action', 'FreetoPlay']",['BANDAINAMCOOnlineInc.'],['BANDAINAMCOOnlineInc.'],"['Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'In-AppPurchases', 'PartialControllerSupport', 'FamilySharing']","Sep19,2022"
11549,GWENT:TheWitcherCardGame,4,12710.0,10426.5,25493,4494,8972.863422564727,0.7059687979987984,10110,0,"['RPG', 'Strategy', 'FreetoPlay']",['CDPROJEKTRED'],['CDPROJEKTRED'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'In-AppPurchases', 'PartialControllerSupport', 'RemotePlayonTablet']","May19,2020"
11553,Gal*Gun:DoublePeace,1,0.0,0.0,0,0,,,0,7,"['Action', 'Adventure']","['INTICREATESCO.,LTD.']",['PQube'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","Sep27,2016"
11554,GalacticCivilizationsIII,1,35272.0,35272.0,35272,35272,,,35272,39,['Strategy'],['StardockEntertainment'],['StardockEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'Stats', 'FamilySharing']","May14,2015"
11555,GalacticJunkLeague,1,0.0,0.0,0,0,,,0,0,"['Action', 'Casual', 'FreetoPlay', 'Indie', 'MassivelyMultiplayer']",['PixelFederation'],['PixelFederation'],"['Multi-player', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'In-AppPurchases', 'FamilySharing']","Jul26,2017"
11556,GalacticLords,1,0.0,0.0,0,0,,,0,0,"['Action', 'Casual', 'Indie', 'Strategy']","['TheDreik', 'Xeneder']",['PhoenixRebornGames'],"['Single-player', 'SteamAchievements', 'FamilySharing']","Nov13,2017"
11557,Galimulator,1,0.0,0.0,0,0,,,0,4,['Simulation'],['Snoddasmannen'],['Snoddasmannen'],"['Single-player', 'FamilySharing']","Mar16,2018"
11558,GameDevTycoon,5,1291.0,1033.0,3417,0,1327.6059279771239,1.0283547079605917,1564,9,"['Casual', 'Indie', 'Simulation', 'Strategy']",['GreenheartGames💚'],['GreenheartGames💚'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'RemotePlayonTablet', 'FamilySharing']","Aug29,2013"
11563,GameMaker:Studio,7,79552.57142857143,30648.0,220909,6377,96451.0796723001,1.2124193843174695,220909,0,Unknown,Unknown,Unknown,Unknown,Unknown
11570,GameMakerStudio2Desktop,1,52828.0,52828.0,52828,52828,,,52828,0,"['Animation&Modeling', 'Design&Illustration', 'Education', 'SoftwareTraining', 'Utilities', 'WebPublishing', 'GameDevelopment']",['YoYoGamesLtd.'],['YoYoGamesLtd.'],['In-AppPurchases'],"Mar8,2017"
11571,GameMakerStudio2Mobile,1,15121.0,15121.0,15121,15121,,,15121,0,"['Animation&Modeling', 'Design&Illustration', 'Education', 'SoftwareTraining', 'Utilities', 'WebPublishing', 'GameDevelopment']",['YoYoGamesLtd.'],['YoYoGamesLtd.'],['In-AppPurchases'],"Mar8,2017"
11572,GangBeasts,2,997.0,997.0,1823,171,1168.1404025201766,1.1716553686260547,171,19,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Boneloaf', 'RocketScience']",['Boneloaf'],"['Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Dec12,2017"
11574,GangofFour,1,0.0,0.0,0,0,,,0,0,"['Casual', 'Strategy']",['DaysofWonder'],"['DaysofWonder', 'AsmodeeDigital']","['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'FamilySharing']","Nov27,2019"
11575,GarfieldKart,1,600000.0,600000.0,600000,600000,,,600000,3,['Racing'],['ArtefactsStudio'],['Microids'],"['Single-player', 'PartialControllerSupport', 'FamilySharing']","16Oct,2015"
11576,GarfieldKart-FuriousRacing,1,1815.0,1815.0,1815,1815,,,1815,14,['Racing'],['ArtefactsStudio'],['Microids'],"['Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'RemotePlayTogether', 'FamilySharing']","Nov6,2019"
11577,Garry'sMod,536,74914.9645522388,30030.0,1200030,0,132901.86221396894,1.7740362424024831,38897,4,"['Casual', 'Indie', 'Simulation']",['FacepunchStudios'],['Valve'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'LANPvP', 'Co-op', 'OnlineCo-op', 'LANCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'Captionsavailable', 'SteamWorkshop', 'SteamCloud', 'ValveAnti-Cheatenabled', 'Includesleveleditor', 'IncludesSourceSDK', 'RemotePlayonTablet', 'FamilySharing']","29Nov,2006"
12113,GartenofBanban,1,2241.0,2241.0,2241,2241,,,2241,0,"['Action', 'Adventure', 'Casual', 'Indie', 'FreetoPlay']",['EuphoricBrothers'],['EuphoricBrothers'],['Single-player'],"Jan6,2023"
12114,GasGuzzlersExtreme,1,0.0,0.0,0,0,,,0,24,"['Action', 'Racing', 'Sports']",['Gamepires'],['JagexLtd'],"['Single-player', 'Multi-player', 'Co-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'ValveAnti-Cheatenabled', 'Stats', 'SteamLeaderboards', 'RemotePlayonTV', 'FamilySharing']","Oct8,2013"
