,steamid,Action_weighted_playtime (in_minutes),FreetoPlay_weighted_playtime (in_minutes),Adventure_weighted_playtime (in_minutes),Indie_weighted_playtime (in_minutes),Racing_weighted_playtime (in_minutes),Simulation_weighted_playtime (in_minutes),Sports_weighted_playtime (in_minutes),MassivelyMultiplayer_weighted_playtime (in_minutes),RPG_weighted_playtime (in_minutes),Strategy_weighted_playtime (in_minutes),Casual_weighted_playtime (in_minutes),total_price(dollar),Principal Component 1,Principal Component 2,Principal Component 3,Cluster_Labels
3154,76561198149648736,5071.138816968834,0.0,1752.8444329643503,3576.0583778573246,7686.909846380107,5251.718609259594,5169.886351983296,0.0,2503.521690462402,5778.281390740407,6628.640483383685,128,-0.6746177032718658,0.9409078787290767,0.16573079605810465,0
3155,76561198210493424,116552.23186994287,242217.18683641264,1746.252922327121,0.0,0.0,0.0,0.0,23027.328371317384,301.7951265673055,422.2048734326946,0.0,28,-0.5179500665931556,-1.2814236519287276,-0.32073602164954557,2
3156,76561198152902944,20194.55001022399,14248.387176850521,12386.150996808008,245.92286991046203,0.0,33069.82980707859,0.0,0.0,0.0,37886.57135035359,648.587788774845,48,-0.5190184982495427,0.7266339457641807,-0.18331887279663034,0
3157,76561198025523872,9895.137476622509,18779.151394485536,9474.220434315692,0.0,0.0,9.291237466903185,28.08619392282169,15946.88704816611,0.0,0.0,15.226215020430809,0,-1.007736234556788,0.16586720840343036,-0.27159747529240574,0
3158,76561198125034768,2491.2697457407075,2070.810140794138,3547.5858629710415,7684.115869630571,15845.33328448792,12366.45882732843,0.0,3819.860937002732,5416.09527726856,4582.780682334548,7662.689372441352,130,-0.49737394170745136,1.0086147431871102,0.2090409360328053,0
3159,76561198249774976,78520.5416324179,91738.79932112333,73776.18715496981,84400.52214874965,0.0,0.0,0.0,87726.32293349708,70459.3780688057,7297.248740436542,0.0,114,2.2888665949763434,-0.1824234950512985,-0.6209461275129111,3
3160,76561198043286848,67755.00438440028,88992.02273365142,14225.830413438383,20542.92813604811,0.0,0.0,0.0,0.0,20318.21782646872,17481.996505993084,0.0,120,-0.11996918300366939,0.1780207484802259,-0.28154203632917096,0
3161,76561198339860160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,-1.1318052885335335,0.6026745839291368,-0.21259938884128762,0
3162,76561198108216320,12592.534743563403,10866.270698849285,8105.194557587312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-1.1455380829409105,0.27448450793434753,-0.2373214240962618,0
3163,76561198004659440,448674.44639247155,777061.5430347768,20511.81302268925,1649.9895665985803,11935.009538920178,0.0,8026.976269939039,34525.2221746046,0.0,15960.0,0.0,28,1.0729430664977742,-5.60579155925316,0.048901053091192005,1
3164,76561198139063344,167485.85382254855,338441.90100585116,22389.644941347717,11813.106222395892,0.0,8630.954697671272,0.0,9965.913969070638,23408.62534111478,86874.0,0.0,97,0.7374772900697407,-1.3930061422792555,-0.3712205129936793,2
3165,76561198268329856,136618.41865274138,275821.93780038133,13398.485116644048,732.6626712702074,0.0,1001.18430339924,537.855870332204,7617.158430233269,0.0,0.0,1932.297154998349,18,-0.46602413790453157,-1.5645547470502548,-0.30063165142683623,2
3166,76561198176719552,158684.64664871292,207033.68172888015,134232.29399005885,352547.82735301583,0.0,567374.0825351148,0.0,0.0,0.0,0.0,929796.4677442176,18,13.29436073210303,9.082636194760907,1.4332630715635377,5
3167,76561197975470400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,-1.220353798011803,0.49628321748792076,-0.21652766581383695,0
3168,76561198024748384,78124.23664839112,126513.90605687672,22716.34087134734,35437.805552211605,251337.76446291487,0.0,169039.01622401865,12236.930184239689,0.0,0.0,0.0,45,0.5748446920692911,-1.4130883089481268,11.4948035630048,4
3169,76561199011406480,22701.80964228558,37466.52329497614,3587.021116792327,6068.30533492886,0.0,9568.273029741476,0.0,0.0,2039.9588199463014,0.0,324.10876132930514,137,-0.592490455701406,0.7318430216234598,-0.1994158032775136,0
3170,76561198084300944,106494.8505561064,157683.07295043932,8068.790758236355,0.0,0.0,0.0,0.0,13581.28573521791,10354.0,0.0,0.0,33,-0.5076770362780798,-0.8346312039788812,-0.3218620515860945,2
3171,76561197987475168,165724.9720567217,121596.35369965118,244180.68630476965,269936.8997421911,0.0,9014.275647191962,0.0,411001.81812764576,348754.07826247154,80690.91615935715,0.0,97,11.903343377692346,-1.3757417584444551,-2.035738129571358,5
3172,76561198159529440,10191.43332865309,14745.735116847241,416.71802586464435,9578.643504531721,0.0,0.0,0.0,701.4144683955974,1662.0513513513513,832.6477088880767,25262.356495468277,90,-0.7366742600906522,0.7997690099819049,-0.18988542337875683,0
3173,76561198271620992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,-0.875998483374087,0.9100274203148718,-0.20125103314281118,0
3174,76561198871785888,8634.920997073976,17944.96972653257,0.0,0.0,0.0,0.0,0.0,1.1092763934534808,0.0,0.0,0.0,18,-1.2128735762381877,0.338223556866539,-0.22188022720531203,0
3175,76561198031052512,29235.971533138552,56433.12746109029,54457.433486877795,61450.791932521715,0.0,25775.02890530164,32740.172609819125,55982.568222628026,106854.19489406224,16442.579646602793,24490.131307957836,58,2.1802821346116104,0.4455496871492195,0.4748529022379084,3
3176,76561199409501872,3765.854616895874,7826.145383104126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.2909227112290773,0.33864887098923757,-0.22213626426638064,0
3177,76561198027996464,668207.5855811576,187631.13557361948,31759.63034338817,265.5538891843661,0.0,0.0,0.0,53457.40489033719,29271.689722313262,0.0,0.0,153,1.9028903242789892,-3.979936970855148,-0.5595448477067297,1
3178,76561198388738080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,-0.9875040138282044,0.7760531070185258,-0.20619775229342896,0
3179,76561197963609376,26096.612644590103,25361.137410531202,4591.392420753924,9799.036149709804,0.0,4805.809013583205,0.0,0.0,6557.712880054489,9174.098892925265,31632.200587852014,9,-0.7548241640036434,0.4279920045716649,-0.21013969617861283,0
3180,76561198078952480,119372.42628099126,242743.39155023586,5846.33184958006,6597.110790092372,0.0,91106.08204311646,19488.859948320416,32240.644285894527,8350.095604498254,66556.05764727076,0.0,59,0.9267171908433078,-0.31972262279570746,0.41916249501854885,2
3181,76561197999970912,35749.61246554533,33893.55844169491,32228.448237200544,5254.334185135996,0.0,20227.81729633634,35584.41653982289,19184.938024529987,7021.104622218584,0.0,33148.7701875154,33,0.03343802004944669,0.2537395624250272,0.8542585929031178,0
3182,76561198189531296,14324.680795867436,19940.062447375807,0.0,122160.98265952575,0.0,293926.78344388347,0.0,0.0,47059.66698169774,107085.01226191166,322182.81140973826,83,5.060282188410919,5.490097998476263,0.5201980128851541,3
3183,76561198308020512,33197.31481384145,1284.1035644120125,22058.58162174654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,-0.8567036301790891,0.24448891606187903,-0.26013282890042677,0
3184,76561198429516736,25455.68183472131,52450.1310658627,14878.357253275139,558.3503682543073,0.0,898.583123600467,0.0,25069.896354286084,0.0,0.0,3639.0,23,-0.6891861310541124,6.520859976108161e-05,-0.29949048131273,0
3185,76561198813031712,90077.40938125574,47848.999366402306,0.0,0.0,0.0,0.0,0.0,0.0,31640.59125234196,0.0,0.0,58,-0.5548691907043334,-0.0779240355621207,-0.3073875685991567,0
3186,76561197978133632,41372.951094622425,0.0,9447.558796746036,10660.802992652953,0.0,1685.9457696539484,0.0,14339.387317119406,12167.634268414371,205100.61592177927,97.10383901158306,266,0.8839185494867198,1.735543172156546,-0.23935555566275876,3
3187,76561198000946144,23417.245683813508,36071.269206261364,47544.30856120654,46432.51366388544,0.0,72710.2284135252,0.0,21362.751302112116,97008.1829798065,46290.13372534244,50209.366464046885,118,2.320433649525436,1.5541945968472222,-0.3637339540710181,3
3188,76561198071826768,685.654054054054,5029.239784117193,0.0,238838.6401751422,0.0,7098.279236473715,0.0,0.0,7812.981786288221,30536.747359153924,11632.457604770674,153,0.9917375671496024,2.1166693590065684,0.017823141234033467,3
3189,76561198031550000,246017.9664989171,463657.2665873609,22356.380923488126,6827.704751658466,0.0,0.0,0.0,31888.847491767378,32350.803841031764,4687.02990577632,0.0,88,0.8636435928106722,-2.7896121435452255,-0.49006217350696735,1
3190,76561198012978976,0.0,3005.0663855542334,3293.281898578891,0.0,0.0,6842.001409476224,0.0,0.0,8194.0,947.6800576472707,9800.970248743379,63,-0.8513749508532913,0.7335832848105672,-0.21798865124107134,0
3191,76561198049629616,96258.63365219822,197657.70910194208,10327.78212488474,0.0,0.0,0.0,0.0,17383.591203670538,3734.07027027027,15889.213647034156,0.0,9,-0.5185010677213696,-1.0235923253930477,-0.3252887231764813,2
3192,76561198023830528,13495.514466219916,28046.185787034137,22026.49983070796,386.1006213894228,0.0,621.3723893062237,0.0,68036.05562392838,57917.92409740443,0.0,630.3471840095418,42,0.4051810753220794,0.11775926536038417,-0.5244907021287201,0
3193,76561198007308224,16322.60609719075,22868.711553865807,12112.758325310242,8619.19392552335,0.0,23601.819107835305,0.0,56887.5020471866,23385.989756997664,17454.358514963897,10051.060671126399,28,0.14103024976469683,0.43108275266694956,-0.3525878889506715,0
3194,76561198025716912,1659.245362443773,1116.9860689686745,1722.3520349919488,222.87357669726399,0.0,358.682372401374,0.0,2060.416533595603,0.0,394.6456068646218,587.7984440367402,18,-1.1933192613951118,0.4444809170105588,-0.2239370672540229,0
3195,76561198122990864,61713.99600023001,99032.24321614181,25798.56623056774,8629.237896211906,0.0,22727.58222361217,0.0,43423.81777326797,27863.19680137431,25006.359858594093,0.0,87,0.539562849200829,0.02116756991063352,-0.3810360736334332,2
3196,76561198040789920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,-1.1416440118088966,0.5908533209912237,-0.21303586406045968,0
3197,76561198356210608,122009.7720554008,253558.9690533621,111.53112445879847,0.0,0.0,7048.949354005168,21308.050645994834,187.72776677829953,0.0,0.0,0.0,0,-0.7090769652233655,-1.3906370983116048,0.407873699231342,2
3198,76561198026014416,55744.42321809595,108353.89722310279,9294.77439758964,1657.9948954541653,0.0,0.0,0.0,13171.72509416586,11728.97094711067,1574.2142244809183,0.0,23,-0.6465088233810806,-0.36036563817236894,-0.31070890846273735,0
3199,76561198202223840,30017.71161432156,56310.43481812529,2885.6910529080005,24202.578188039843,30760.510789714463,1279.0099685949249,20688.202163144764,2354.230568024764,1997.6736733408243,4201.952098316965,2096.005065468606,68,-0.6010067240170736,0.23586394687094997,1.2280189219531958,0
3200,76561198120224320,268879.53639742493,549583.0590932383,3918.4509919914835,1871.575751690613,0.0,0.0,0.0,6595.486753372756,2368.8910122818306,0.0,0.0,58,0.0701750308818802,-3.3066707735503362,-0.36436483708271583,1
3201,76561198095929008,6896.231514078585,8522.24864080716,15706.196655099448,1001.8247734138972,0.0,0.0,0.0,15720.323190014802,0.0,34075.0,2642.175226586103,9,-0.7715137763099535,0.34607504344114004,-0.2755547434543973,0
3202,76561198350387792,144107.83016534257,111842.89462618288,221991.2550077851,250799.64091670822,2173.8822165092524,0.0,0.0,309808.42044161644,262886.7935457935,0.0,49465.28308006197,92,9.5121139474058,-1.0005615112226425,-1.5406448982178047,5
3203,76561198056571216,34175.91201797024,6042.799398795551,13130.030033870786,50264.84456902639,0.0,0.0,0.0,3332.1266808459586,51299.28729949109,0.0,0.0,217,0.5170406067939629,1.2000796389305786,-0.3001356148920577,3
3204,76561198000549088,109991.87572301493,32922.36030385521,855.481993431754,0.0,0.0,0.0,0.0,1439.936384800986,0.0,1709.3455948971216,0.0,18,-0.9642725045666992,-0.32121761848255403,-0.2442107999951063,0
3205,76561198031436752,102673.87084175875,166296.13752455797,37057.1281879754,7197.454361335266,0.0,25032.61084585233,0.0,18036.934879104367,10185.705405405404,14797.860737302133,18982.297216708397,97,0.5075258112542466,-0.3622866247449109,-0.310827295284083,2
3206,76561198125067920,909873.1877014245,1778301.8540093102,11488.523980824368,0.0,0.0,0.0,0.0,19177.434308440956,0.0,6347.0,0.0,67,2.7025795778120827,-12.29012775412785,-0.6910774761322914,1
3207,76561198111141744,10689.542136363525,1688.727841837369,6731.975024306309,4748.143813058183,0.0,0.0,0.0,0.0,9615.026397122816,6508.588514620057,2181.996272691742,86,-0.7528361950166738,0.6906044602831518,-0.23821547911539911,0
3208,76561198013356384,313511.724552527,344223.4717934325,6413.832798913828,10606.37671794105,76720.00469855349,0.0,51598.58943863213,0.0,0.0,0.0,0.0,9,0.07298422019898401,-3.151729942690193,3.2694868278208618,1
3209,76561198031323104,23450.61168016257,45566.548499462304,8789.054393716635,0.0,0.0,3577.0426606191672,0.0,12421.151557870835,15366.338420635047,21206.322550578505,15204.93023695494,122,-0.23398400868350894,0.6499959508618466,-0.2708642431825957,0
3210,76561197987998608,87686.83506948799,131863.91937783966,70699.44732762901,11420.614075155394,0.0,0.0,0.0,107326.06563766974,100977.35803575625,0.0,180284.76047646184,18,3.0879332118331826,-0.13831820729689528,-0.6784502988214693,3
3211,76561198074886336,248645.3016902225,510536.2788467312,2039.3125038062874,1674.4465616734544,2218.6512288453196,2694.7764472598924,0.0,934.8842785559318,2119.380637899058,2964.9678050063435,0.0,25,-0.15552293550625804,-3.103340242424487,-0.28394748131994635,1
3212,76561198332047840,110411.8134934436,229456.25689717376,174792.2677563076,0.0,2062.7458298641145,1023.712248474223,3094.5480442443245,293684.65573049226,0.0,3665.0,0.0,57,4.1501478063797155,-2.663885116963512,-0.9917247079926638,1
3213,76561198087202944,152370.56052157487,309813.31301628903,10902.125978565444,0.0,0.0,0.0,0.0,5731.23815181997,38515.22101455988,6803.541317190749,0.0,37,0.01975984697915028,-1.6755834527836504,-0.40810790775884365,2
3214,76561197991862304,74492.73832063611,147869.00653982404,40002.99547388065,2677.1915532116313,0.0,0.0,0.0,54529.493002500196,3388.575109947379,0.0,0.0,9,0.04127909971993772,-0.962139447782342,-0.4363634432844792,2
3215,76561198264016192,43073.13163893193,87726.50882657808,29512.61710086968,699.8402069093745,0.0,0.0,0.0,45334.16981288403,0.0,0.0,1845.732413826922,0,-0.3526941261586336,-0.485884753497768,-0.37915848703035077,2
3216,76561198001948176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,-1.082611672156717,0.6617808986187013,-0.21041701274542657,0
3217,76561197960669120,238309.03684359518,331725.40387314063,8806.74945400193,0.0,0.0,36304.18392501923,0.0,14823.408403692174,0.0,39944.21750055085,0.0,83,0.45090257410425477,-1.7590659902304473,-0.27957732479332953,2
3218,76561198209749152,49286.477041903105,24657.8940499579,62271.72960957638,52949.11049210453,0.0,42879.049116772956,0.0,92703.46643172638,79540.49545274289,45867.77780521585,0.0,207,2.7993839975276655,1.0118442321321246,-0.5567594305558852,3
3219,76561198086125088,41736.70662773988,47019.36105373895,5316.116428692996,2820.577321928894,0.0,0.0,0.0,20004.177211137365,3570.0613567619266,0.0,0.0,46,-0.7229764773669766,0.06098164510050041,-0.2813365025382812,0
3220,76561198082577024,27692.94068063251,46882.681333105844,11305.278277352087,5412.448444665103,0.0,4759.3548033889,0.0,9250.76581864685,19995.666774897327,7153.368928875239,7799.494938436136,183,-0.029138397350876526,0.8161468003928387,-0.27143254289069574,0
3221,76561198328729168,13023.193038019313,26992.630210677286,10928.702501198119,6205.175464064741,0.0,13718.388630914409,0.0,132.78308222549595,5110.457157962051,7402.889476866669,6350.780438071911,92,-0.5493708064482098,0.7127985169831602,-0.2116403763657584,0
3222,76561198343575360,26987.605545466664,56085.25714006054,2036.0626387311765,2186.748550342646,29398.523424708124,12761.11962564984,19772.187791877503,9489.495283163506,0.0,0.0,0.0,32,-0.760093428303009,0.08232562613123265,1.1498463496187754,0
3223,76561198424706336,69892.89456502936,139489.2941341566,942.6745979030559,1359.883588598078,0.0,1741.4781363324605,0.0,414.35435033759677,8642.73399225054,1391.6866353922921,0.0,105,-0.5587943406615312,-0.16639284650500588,-0.2565104621883574,0
3224,76561198012322880,69009.18177275453,75068.08636514623,1150.7061036776,0.0,0.0,110149.58486215518,0.0,101590.70970499633,72051.73119127011,0.0,0.0,126,1.9771586956264784,0.8104917231677322,-0.4054198864024969,3
3225,76561198082205584,42290.074560836,87886.63011325357,0.0,0.0,0.0,5170.936434108527,15631.063565891473,896.2953259104124,0.0,0.0,0.0,0,-1.0461691266215665,-0.22536608675909112,0.26209403224762534,0
3226,76561198037633840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,-1.1383644373837758,0.594793741970528,-0.21289037232073565,0
3227,76561198324575856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-1.2761065632388622,0.42929606083974753,-0.219001025389146,0
3228,76561198079869824,34218.34507422167,43440.02552474272,13029.515261376398,5923.510429307662,0.0,0.0,0.0,15477.097609158896,7497.506101192659,0.0,0.0,58,-0.593209259649119,0.163735796328988,-0.2895205794760479,0
3229,76561198047520384,50451.75325790516,95308.35103725838,0.0,8557.624694113721,3015.126432453008,38588.57374716057,2027.8449083129901,6647.356752370822,0.0,21396.708754472907,19615.660415952432,86,-0.18594607374464067,0.5121805045419702,-0.014557996525664276,0
3230,76561198282456928,263551.0603594369,544960.8602301432,3010.679774886186,2973.6139731792764,0.0,7715.226594905326,0.0,0.0,711.2150574501197,4218.344009999051,0.0,67,0.0830028773566321,-3.1190920970001708,-0.3292439079089705,1
3231,76561198014470544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,-1.1646010327847447,0.5632703741360937,-0.21405430623852817,0
3232,76561198126766736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,-1.2498699678378933,0.4608194286741819,-0.2178370914713535,0
3233,76561198184956032,394379.4004826977,165020.4311250266,80845.56073924799,88719.24448067421,0.0,0.0,0.0,129796.63384995848,112293.72932239494,0.0,0.0,125,3.9487739803515787,-2.421559428149389,-0.8676613767408827,1
3234,76561197994818880,165432.4828523905,191584.7909299571,3653.016096440513,0.0,0.0,0.0,0.0,6148.710121211905,0.0,0.0,0.0,18,-0.6380783163231,-1.3491573055739645,-0.2921413798554782,2
3235,76561198262967888,11421.031169617707,20378.774034571183,4380.901570896198,10563.10940602583,0.0,9043.951452647198,0.0,6191.011208763749,5253.359747801558,0.0,8198.86140967658,47,-0.7551236044909677,0.5515932329449659,-0.2199167493599077,0
3236,76561197983151152,31304.15026972095,12472.732810850033,13668.990937851651,2612.1498346739722,18894.685048337233,0.0,12707.755952467975,12273.717440043605,10414.81770605458,0.0,0.0,41,-0.6299393655262697,0.16723064547825506,0.593682952600286,0
3237,76561198283874384,27053.995646549633,53992.649153601305,1659.3352850036797,6706.551347252176,19952.821734788635,3902.2614654717972,13419.413370486745,2792.9719968460345,0.0,0.0,0.0,4,-1.000683038427609,-0.014128709542591376,0.7063428082199258,0
3238,76561198372695248,19541.04771037005,29880.334464600666,26621.92332036566,21534.04880082261,0.0,0.0,0.0,31967.1484588983,32802.497244942715,0.0,0.0,99,0.17691315531985252,0.44269884691154254,-0.3805055918829256,0
3239,76561198108363232,56285.34501731957,83309.97013923617,21069.413555352374,0.0,1118.8151406367115,0.0,0.0,14751.536074032818,22743.361577357122,0.0,2300.55849606522,164,0.06339049383649543,0.2514380888240658,-0.3076674714292874,0
3240,76561198136476736,24859.247500330817,43648.58323476628,9431.5995211598,4918.669263800312,0.0,4269.9376688884895,0.0,0.0,5298.044333295364,4698.062331111511,1932.8561466474237,20,-0.8877085533969749,0.18337571185402324,-0.24442472652655337,0
3241,76561198009040144,121548.99994215988,61641.02189166433,0.0,24621.070561895758,0.0,153213.0138350049,0.0,0.0,0.0,575831.893769275,0.0,203,3.300243893907985,3.119695957207872,0.08509100987960866,3
3242,76561197966665232,36165.53994460976,3787.4401962407687,4150.6930762627235,17007.747102490936,0.0,19072.24314725672,0.0,6986.393668762852,7519.197522230195,20984.518756043333,17535.22658610272,83,-0.3139677686485563,0.8335314873159042,-0.1919097875263291,0
3243,76561198376836656,14414.494143511443,22055.66963383031,8699.730544170248,311557.88771473634,5181.281312872303,0.0,0.0,2142.4530072360976,13074.102904732812,2543.30166863536,3788.079070275152,86,1.2338996192002576,1.7580229403013485,0.14923681335130337,3
3244,76561197985420720,304097.87132086273,294044.3118465101,48181.46365795775,0.0,0.0,0.0,0.0,5236.353174669369,0.0,0.0,0.0,18,0.24995405752006836,-2.784198638818932,-0.4086064121370078,1
3245,76561198052054752,29881.64295579702,49670.90822340724,6120.591758419966,3365.570294224896,0.0,0.0,0.0,0.0,2258.8991873722953,860.3875807785773,0.0,203,-0.414746795208645,0.7995721740677235,-0.2165853844282792,0
3246,76561197988149616,147583.58079941763,109108.52303016292,11048.613942718737,0.0,0.0,0.0,0.0,7842.374829618435,40890.907398082294,0.0,0.0,48,-0.11468602334531433,-0.7768970746319177,-0.38409875229493534,2
3247,76561197987600080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,-1.220353798011803,0.49628321748792076,-0.21652766581383695,0
3248,76561197977862128,21315.1892926675,43134.48106128195,4089.405414822182,3177.0341710014554,0.0,63316.58390098087,0.0,63424.11024839496,5840.743744604718,2545.45216624636,0.0,5,0.06289599994418418,0.4312170579036017,-0.263410343677037,0
3249,76561198050888256,277342.1151316081,0.0,0.0,46388.45014676217,0.0,24215.271554392843,0.0,0.0,0.0,2387.8199038699004,5195.343263366985,87,0.06986200142317177,-0.47120241449209277,-0.16479547870826297,2
3250,76561199053105216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.3056227330649526,0.39383227202600884,-0.22031045104666253,0
3251,76561198088021472,44880.94643277213,66722.07521751334,0.0,32831.53267068556,0.0,264867.9439917319,0.0,48972.612876114246,0.0,395291.8888111829,0.0,126,3.6673652557671845,3.5439025113070106,0.17720676422906803,3
3252,76561198418767408,149920.98892203195,227163.3450637667,40708.36473357496,23067.358063660773,161609.06059225535,0.0,129612.33285154804,68519.8005284492,0.0,0.0,1912.7492447129907,2,1.0926831440480977,-2.4169445812477437,7.771975754800812,4
3253,76561198051351936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,-1.1055686931325643,0.6341979517635711,-0.21143545492349516,0
3254,76561198255021536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,-1.1777193304852291,0.5475086902188765,-0.21463627319742415,0
3255,76561197987695136,81024.02539994386,168382.97460005613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9893452705028408,-0.793462974901014,-0.2595936289012376,2
3256,76561198154252256,134177.21203150036,105596.92660679203,18661.265418724903,8484.537883712677,61371.92781418134,0.0,41276.13024508871,0.0,0.0,0.0,0.0,19,-0.39460508322845245,-1.053448607329157,2.593639829577809,2
3257,76561198806080048,3865.111313273109,8042.1780756454245,2962.1497572258,1931.2869796858831,0.0,0.0,0.0,14834.774697306104,12016.332034098867,4219.500938950917,2562.666203813896,9,-0.9171277723525851,0.35746318651082243,-0.2789480522400617,0
3258,76561197968326688,79310.1416303724,0.0,6343.145429566703,9535.211684705413,0.0,12917.20241287546,0.0,8426.003169964062,0.0,0.0,6270.295672515968,80,-0.5244515596546824,0.36805926191544847,-0.21382556847781128,0
3259,76561198134337760,34880.2835202135,0.0,135.7426372325362,2276.183904304021,1107.9704284776255,246.51199010489123,745.1734586538706,0.0,2881.011676035921,2710.0,6003.122384977637,97,-0.8193261272745518,0.6204334516281437,-0.15968943558278123,0
3260,76561198006158928,17855.18791810521,0.0,21059.832595254524,47234.687135727254,0.0,72747.64729826408,0.0,0.0,30078.965770260755,80041.67928238818,0.0,175,1.0809352347638843,1.9082223491030181,-0.13838571760824472,3
3261,76561198356535456,17911.026615784114,31566.388355220457,14940.605315219525,1904.1284827955053,0.0,1063.9502055651815,3216.1821182781155,2645.8807478281306,2245.1523587047354,0.0,343.6858006042296,118,-0.5983197200502491,0.5593396787867722,-0.14245740723222147,0
3262,76561198047020768,223182.42209768522,461371.25428010104,42.84330082600622,115.29811867180106,0.0,107.75093663063625,325.7169685258734,0.0,5344.22479683374,2211.910338301396,176.57916242428303,32,-0.2626612929583075,-2.7279946076242196,-0.3251925635758621,2
3263,76561197998599872,3906.8051485547553,10248.013449563603,8712.118954576572,51101.58704133519,0.0,14685.107641929142,0.0,18903.706084254773,12991.373661341859,85163.46815372157,33723.81986472255,63,0.29492395667589777,1.2223808701529826,-0.19678396548454083,0
3264,76561198040560592,147478.87219688724,4645.1459155798275,5912.347212299514,362.63467523341023,0.0,0.0,0.0,20326.783101682515,27568.216898317485,0.0,0.0,159,0.07225285481991933,0.07661794857784285,-0.3345585780567579,0
3265,76561198204739040,149422.9218577486,312481.0966476309,6684.3437546389905,739.0624606746943,5345.923208589751,0.0,3595.438997876892,11251.00218908319,0.0,10444.629023933614,15556.581859823353,0,-0.38242867316597234,-1.7742110972515492,-0.06367554703070248,2
3266,76561197998523456,22298.967209598068,44737.709093460566,0.0,0.0,0.0,3191.656373809408,0.0,0.0,3044.21244381358,25422.454879318375,0.0,90,-0.7689668314299974,0.5259013138583182,-0.21839598775569866,0
3267,76561198045532720,24529.71527816217,13100.130285749627,22164.336934802137,9743.44527971033,0.0,1501.5352768673454,0.0,11971.22475689237,36062.61218781602,0.0,0.0,160,0.10738225706323166,0.7755051398929971,-0.33898161461858267,0
3268,76561198060621024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,-1.24003124456253,0.4726406916120949,-0.2174006162521814,0
3269,76561198061373776,87944.63259948816,180614.68332244435,3911.3824896376796,53056.47920618587,19237.38618500345,19573.398519764796,12938.242059976335,0.0,0.0,0.0,43716.795617499374,33,0.0045418834975016675,-0.24624652139607256,0.7486775756828927,2
3270,76561197980958656,184264.3450365049,376355.1125523219,12614.955067228204,10086.530985522943,0.0,0.0,0.0,21233.3315410461,12766.724817375896,0.0,0.0,78,0.20746301666840633,-2.040526341454949,-0.38159012021912775,2
3271,76561199031008400,7151.512729179061,33.286999513846546,5032.4751831302965,9309.164100562211,0.0,3401.381915789035,0.0,61.40191543789223,2727.212203056362,0.0,2765.564953331297,70,-0.8708014753068555,0.6872287159351188,-0.21077853217876308,0
3272,76561198030959408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.3056227330649526,0.39383227202600884,-0.22031045104666253,0
3273,76561198158644256,243823.20325090922,504285.20753627183,20442.251186837202,2998.491129089267,0.0,2086.699074413843,0.0,41751.011496727224,3795.2504351961516,2295.921645249888,12982.964245305378,68,0.6595786324589806,-3.0108375009806743,-0.4382385521614484,1
3274,76561197992858496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,-1.1678806072098655,0.5593299531567894,-0.21419979797825223,0
3275,76561198049051200,62952.57026677665,117325.94678360282,17657.91634491375,16696.179887511687,10059.538686147469,6685.53764661703,6765.614895984837,8006.997692682529,14114.41700263826,248733.28079312496,0.0,67,0.7180076288532595,0.45561739048214517,0.1893742418873209,3
3276,76561198324315040,137164.47133439372,267736.2683132192,18977.850049548288,4717.197097045689,7424.557084173657,18022.263740524617,237.67624040724763,0.0,0.0,0.0,399.7161406875697,149,0.12263324626538356,-0.888201166261362,-0.06509563726852248,2
